crash_rate,episodes,lambda,mean_discounted_task_return,mean_discounted_theta_star_variation,mean_final_distance_to_pad,mean_final_speed,mean_max_abs_theta_tracking_error,mean_mean_abs_theta_tracking_error,mean_official_return,mean_task_return,mean_theta_star_variation,out_of_bounds_rate,success_rate,truncated_rate,wn,zeta
0.006666666666666667,150,50.0,31.08257766770168,0.2625412196066285,0.2978522859687333,0.04483508613765061,0.14127642362675857,0.018215531828607072,144.30045707106066,159.13688181800492,1.7827382738944,0.09333333333333334,0.8533333333333334,0.04666666666666667,8.0,0.7
0.013333333333333334,150,50.0,31.226059709428508,0.2669833286253391,0.2904506563572312,0.04092049755897736,0.13964800616049525,0.01753198133509174,144.09764213332096,159.26745331315135,1.8044322079613289,0.09333333333333334,0.8533333333333334,0.04,10.0,0.7
0.013333333333333334,150,50.0,31.266793379317825,0.2679141737529112,0.29143714239892565,0.03918156164297786,0.14258286357853897,0.017831480835781777,144.92726777672343,160.35232153542668,1.8293589729235085,0.09333333333333334,0.86,0.03333333333333333,12.0,0.7
0.05333333333333334,150,50.0,22.714625516198442,0.18109625322706113,0.5325522439456332,0.16614027603965198,0.20347609648978357,0.04942941963563719,78.80841856343152,82.57697063377778,1.0114970294423604,0.26666666666666666,0.6333333333333333,0.04666666666666667,0.5,1.0
0.04666666666666667,150,50.0,25.68500981997736,0.20264823417438163,0.4220239307216914,0.1258210083058227,0.18022293919358773,0.036758999427630834,102.9958606256168,110.8612663296981,1.2660792258358713,0.18666666666666668,0.7133333333333334,0.05333333333333334,1.0,1.0
0.04,150,50.0,28.49946526166875,0.2218051635936044,0.33237483068411394,0.07680928537749696,0.16095852370907582,0.026219791324524722,128.5339741455866,139.16868106400477,1.4430990745466503,0.12666666666666668,0.8,0.03333333333333333,2.0,1.0
0.02,150,50.0,29.822485498694622,0.24952620320563587,0.304882093679453,0.05354530884799511,0.15389101900485935,0.02209163941305188,139.2564162841522,153.0469826377907,1.680615551269503,0.10666666666666667,0.8466666666666667,0.02666666666666667,4.0,1.0
0.013333333333333334,150,50.0,30.37925509826046,0.2592942672468293,0.29998302880611294,0.05589702700853979,0.15516807633876098,0.020434491790096335,140.43808607392654,155.1266197419676,1.7495672173886982,0.10666666666666667,0.8466666666666667,0.03333333333333333,6.0,1.0
0.013333333333333334,150,50.0,30.86811730285768,0.26349845019175805,0.29588587214171413,0.043262394952806094,0.1415906064558903,0.01843922086871919,144.31771430457235,159.47709420863083,1.7691850924104437,0.09333333333333334,0.8533333333333334,0.04,8.0,1.0
0.013333333333333334,150,50.0,31.009654516747045,0.2677942529190504,0.2908353030585086,0.040688543346572924,0.14174336428440523,0.018232544342742785,143.91273488451796,159.41852385958575,1.8113382276622543,0.09333333333333334,0.8533333333333334,0.04,10.0,1.0
0.013333333333333334,150,50.0,31.095160577140934,0.2678666332882014,0.2926648987006555,0.03988731811052534,0.14116338395330474,0.01855740648533605,143.04398151426986,158.70234015791615,1.8301685108169128,0.09333333333333334,0.8533333333333334,0.04,12.0,1.0
0.03333333333333333,150,100.0,27.634572759702515,0.17316053810013438,0.34548334929180924,0.1056681152233111,0.18060412611816995,0.051418098072383144,110.68548629783216,111.05011697157325,1.14182899210193,0.15333333333333332,0.6866666666666666,0.12666666666666668,0.5,0.3
0.02,150,100.0,29.47873566264133,0.171385377751961,0.26441770654554736,0.057698988641422935,0.13900755503569615,0.02118985904519806,133.54662619709265,135.06949707642508,1.1534075471355227,0.08666666666666667,0.74,0.15333333333333332,1.0,0.3
0.02,150,100.0,30.410642451626234,0.19649728084110393,0.2606210771307809,0.055563310412090026,0.13566808260875357,0.01574539582267408,130.3596618676611,138.41810057320603,1.3887136465109098,0.08666666666666667,0.76,0.13333333333333333,2.0,0.3
0.013333333333333334,150,100.0,31.280440540242854,0.2120799621550225,0.24882707015916197,0.048787631142881795,0.1336468461195485,0.014704620919050507,135.51977714766934,146.50907014251123,1.5182586558048925,0.08,0.7866666666666666,0.12,4.0,0.3
0.013333333333333334,150,100.0,31.475607966846844,0.22802093129909945,0.24543137215298336,0.044733927407463875,0.1338382495433934,0.01470316938256394,131.14612088979123,144.72018070073833,1.7212908961465512,0.08,0.7733333333333333,0.13333333333333333,6.0,0.3
0.02,150,100.0,31.806927709450235,0.24578690772470974,0.23975511589855975,0.04953313377400146,0.14449131246352792,0.01648743656187413,125.69750308575526,141.48197181996468,1.905172853500892,0.07333333333333333,0.7666666666666667,0.14,8.0,0.3
0.013333333333333334,150,100.0,32.082976416962225,0.25612350988380417,0.2335012407071252,0.043984597239008154,0.1345528242812477,0.01711878263488621,127.96181751933213,144.8607597366266,2.014364477852312,0.06666666666666667,0.7733333333333333,0.14666666666666667,10.0,0.3
0.02,150,100.0,31.99471961689827,0.2602614829858354,0.23889967933944567,0.04323241861055021,0.13492658462614115,0.01829977138800827,125.20913187577739,142.49143530129052,2.0387537767821935,0.06666666666666667,0.76,0.15333333333333332,12.0,0.3
0.05333333333333334,150,100.0,24.429774176178533,0.16416930045357522,0.4393159609298938,0.1477943501270493,0.18778141552746094,0.04534672016417354,81.31859348638747,82.80372704431558,1.0834590769172847,0.21333333333333335,0.6066666666666667,0.12666666666666668,0.5,0.7
0.02,150,100.0,27.002172771874054,0.19012405943416075,0.32341539501238925,0.08671853906060269,0.13927433565790054,0.027461605616429588,113.77968352548443,121.77337564999381,1.352420639491497,0.13333333333333333,0.72,0.12666666666666668,1.0,0.7
0.02,150,100.0,29.123049995773666,0.2049982699890189,0.270115328793114,0.06519267960213483,0.13499750523334075,0.02087472847072505,124.71313757921337,135.35133050640002,1.4654690738786973,0.09333333333333334,0.7466666666666667,0.14,2.0,0.7
